530556206889586688	2331028250	0	ppl talking about vioxx like yeah...
527599817938444289	22438303	0	infectious disease prof just recc'd routine tamiflu for tx and prevention.... *bites tongue*... cant afford to print whole cochrane rev
540083949846806531	977910404	0	@agelastic best not to get onto loperamide unless you have to travel by bus or similar...
468470316898217985	431028143	0	@repsacuk my team want me to go on humira now, infliximab they say isn't effective enough which in other words means isn't cost effective
450535410327113728	918666841	0	sorafenat 200 mg generic nexavar chemo drugs mfd by natco pharma india, contact at: +91-9873336444 for hansome price from oddway pharma.
534332868751671296	563628363	0	i dont want tamiflu !!!!!!!! where is one direction !!!!!!!
480706802737094657	281238938	0	new treatment reverses hair loss while treating arthritis. tofacitinib reverses alopecia and plaque psoriasis.  #reversehairloss #medical
536072080090218496	2798017639	0	q. bipyridine derivative selective cox-2 inhibitor is a) valdecoxib  b) rofecoxib  c) celecoxib  d) etoricoxib
537425582489735168	195373896	0	@ajsacher buprenorphine patch applied, heavily-medicated stream viewer ready.
486918861434789888	2447974878	0	@thedjk @gsk @avivadrescher @sonjatmorgan @djbenharvey @bravotv @andy @zachudko i'm given advair every year in flu season.  so what?
527276730223185920	144263168	0	that spiriva commercial got my attention. how did they know i love elephants?
374523143194701824	740583878	0	@ellemagazine fbi chicago stole seven 10mg bystolic pills from my husband (taken for high blood pressure)....
374523093949362176	740583878	0	@piersmorgan fbi chicago stole seven 10mg bystolic pills from my husband (taken for high blood pressure)....
504994019123163136	372478918	0	"presenting ""feedback control of atorvastatin dosing"" in 1/2 hr at #embc14, location e-224. see you there?! http://t.co/ygbdyoynzo"
513895937610383361	283080445	0	pumpkin icream with lunesta sprinkles &lt;3
465992723326308352	2326547274	0	nip bubba truck driver bulgaria gigantic crestor hunting for siberian whooping cough mazacoin ratatouille rotten yank
530395747360210944	467334217	0	@davidjuurlink also with suboxone. had a patient receiving suboxone from 1 doc. opioid analgesia from another. informed both of this and...
496812803203022848	2317832113	0	what's a nuvaring ? - my intern
510556984005767170	22091433	0	saving patients money by switching them from nasonex to fluticasone. insurance paid the pharmacy $20 to do it. #managedcare
531942663520788480	429537796	0	@nahaniotieno that's some shitty healthcare :/ sorry to hear. the only coupon for advair covers a max of 60$ a month
539876616361738241	55870891	0	@vijdas @sarahkliff  and  nexium is no more effective than inexpensive prilosec. the purple pill is a monument to the power of  advertising
514974081180266496	267361671	0	just saw a commercial for januvia and it reminded me of the time @shannoncarr__ found out genovia wasn't a real country
535486959570132992	842358258	0	i really wish suboxone was easy to get i hate this shit so bad.
530840380976402432	30026949	0	"""wtf are we doing in huntington? f*** it! let's get nuked on some f****** suboxone strips and pay our f****** rain tax.""  this site is life"
538760308354207745	415295552	0	@sfcns @packers just spoke to one source:  green bay area sold out of imodium ad due to team food poisoning!  they are guzzling the stuff!
505363512735305728	872657730	0	@3x1minus1 i did that last night too! can you seriously not get ambien/lunesta? i like lunesta the best.
484423811186429953	805612980	0	crestor commercials are beyond stupid
534540049233494016	2753714825	0	i never fucking want to hear the fucking word suboxone ever fucking again
485856635651227648	380727227	0	2:45am loperamide saves me.
541405240952516608	237046352	0	done with job one. on to job two, then family party 😪 . . and i still got oxycodone in my system 😴
518487724857491456	2206256317	0	@lindaf_5367 @alexsandra8888 @starryeyed1803 i am content with my albuterol and flovent, though i may try to get off singulair
535083018508320769	419915772	0	oddly enough a lunesta commercial came on. #signs
497932382771879938	56933470	0	i haven't had heart-burn since i got my dexilant re-filled, so i've been eating more spicy things.
499500452484886529	2502942848	0	hugh grant joss whedon and have diarrhea east ghee flovent hfa daniel clowes paper cooks thought maybe taxes george washington
